timestamp,speed_kmh,distance_m,soc_pct,battery_voltage_v,battery_temp_c,motor_rpm,motor_temp_c,power_kw,ambient_temp_c,load_kg,car_id,failure_type
2026-01-01 13:50:00,60.1,637050.22,100.0,400.32,23.99,4113.0,30.96,6.17,31.29,280.8,car_17,Normal
2026-01-01 14:00:00,70.23,647067.11,100.0,402.9,22.26,4833.0,51.76988335133717,5.7,29.72,266.4,car_17,Normal
2026-01-01 14:10:00,75.32,658772.58,99.54,400.59,26.29,5335.0,35.65,8.18,32.01,217.4,car_17,Normal
2026-01-01 14:20:00,71.05,671326.11,97.72,400.8,23.34,5139.0,32.35,4.78,30.29,318.4,car_17,Normal
2026-01-01 14:30:00,,683167.54,96.66,398.51,26.21,5405.0,35.1,8.27,30.89,341.6,car_17,Normal
2026-01-01 14:40:00,68.2,696076.02,94.82,398.85,23.35,4786.0,32.19,5.95,30.9,237.7,car_17,Normal
2026-01-01 14:50:00,56.4,707443.13,93.5,397.75,22.94,3992.0,30.27,,30.28,371.6,car_17,Normal
2026-01-01 15:00:00,82.81,716843.15,91.93,396.71,24.24,5738.0,37.14,6.06,31.06,237.5,car_17,Normal
2026-01-01 15:10:00,83.35,730644.75,90.58,397.78,23.73,10674.068536808829,37.8,8.09,29.92,210.8,car_17,Normal
2026-01-01 15:20:00,96.16,744536.92,88.78,395.01,26.36,6621.0,43.58,9.46,31.19,358.6,car_17,Normal
2026-01-01 15:30:00,59.06,760564.25,86.68,396.05,21.91,4145.0,,5.59,28.9,355.6,car_17,Normal
2026-01-01 15:40:00,83.3,770407.57,85.44,395.81,24.22,5844.0,,7.51,30.3,200.4,car_17,Normal
2026-01-01 15:50:00,62.12,784291.02,83.77,392.88,23.46,4085.0,32.45,5.35,32.03,188.8,car_17,Normal
2026-01-01 16:00:00,92.48,794643.54,82.58,394.51,23.71,6373.0,37.54,7.84,29.01,391.2,car_17,Normal
2026-01-01 16:10:00,82.89,810056.98,80.84,392.86,21.78,5640.0,33.57,4.53,29.26,241.8,car_17,Normal
2026-01-01 16:20:00,71.92,823871.85,79.83,393.71,22.4,5121.0,36.49,7.02,,250.3,car_17,Normal
2026-01-01 16:30:00,86.32,835858.81,100.0,438.05,23.23,5839.0,37.34,5.75,29.96,229.8,car_17,Normal
2026-01-01 00:00:00,0.0,0.0,100.0,400.0,25.0,0.0,25.0,0.0,17.8,,car_170,Normal
2026-01-01 00:10:00,39.95,4388.49,99.34,400.26,25.12,2768.0,28.55,3.4,17.23,211.4,car_170,Normal
2026-01-01 00:20:00,26.61,11046.23,98.58,398.74,23.25,1792.0,22.34,2.23,17.48,246.7,car_170,Normal
2026-01-01 00:30:00,19.82,15481.94,98.09,400.41,24.54,1316.0,20.67,3.12,17.5,86.3,car_170,Normal
2026-01-01 00:40:00,25.7,18785.23,,398.18,23.93,1577.0,22.96,3.4,,227.6,car_170,Normal
2026-01-01 00:50:00,25.21,23068.83,96.64,399.19,24.47,1858.0,23.88,0.24,19.23,91.6,car_170,Normal
2026-01-01 01:00:00,,27270.76,96.59,395.93,24.05,2928.0,29.34,4.07,17.93,182.7,car_170,Normal
2026-01-01 01:10:00,22.82,34459.55,95.68,397.5,24.84,1397.0,22.35,1.59,17.77,136.2,car_170,Normal
2026-01-01 01:20:00,15.75,38262.88,95.33,398.76,24.8,1141.0,21.43,2.99,18.1,292.3,car_170,Normal
2026-01-01 01:30:00,25.46,40888.43,94.67,397.4,26.88,,27.62,4.37,20.73,191.5,car_170,Normal
2026-01-01 01:40:00,26.77,45131.86,93.69,399.4,25.1,1976.0,,4.54,16.67,349.0,car_170,Normal
2026-01-01 01:50:00,29.64,49594.32,92.69,398.21,24.35,2293.0,26.06,4.5,17.0,102.2,car_170,Normal
2026-01-01 02:00:00,31.14,54534.79,91.69,394.29,24.9,2184.0,26.53,7.47,16.51,230.5,car_170,Normal
2026-01-01 02:10:00,40.69,59724.26,90.03,397.96,27.12,2813.0,28.79,6.25,17.7,256.8,car_170,Normal
2026-01-01 02:20:00,20.26,66506.54,88.64,395.01,24.57,1371.0,22.55,2.64,18.23,289.2,car_170,Normal
2026-01-01 02:30:00,19.51,69882.42,88.05,394.36,26.43,1331.0,23.85,6.88,17.57,422.3,car_170,Normal
2026-01-01 02:40:00,10.17,73134.39,86.52,391.57,24.5,623.0,18.45,0.75,17.54,92.7,car_170,Normal
2026-01-01 02:50:00,30.3,74828.91,86.36,394.03,26.49,2069.0,24.84,4.01,18.27,189.4,car_170,Normal
2026-01-01 03:00:00,17.93,79879.22,85.47,393.7,24.61,1169.0,21.89,6.65,17.68,409.8,car_170,Normal
2026-01-01 03:10:00,32.2,82867.72,83.99,391.4,26.24,2129.0,24.45,,18.55,176.3,car_170,Normal
2026-01-01 03:20:00,21.18,88233.88,83.54,393.11,26.75,1691.0,24.97,4.06,19.41,285.3,car_170,Normal
2026-01-01 03:30:00,38.97,91763.12,82.63,389.83,26.52,2894.0,26.84,3.84,19.02,174.8,car_170,Normal
2026-01-01 03:40:00,13.77,98258.85,81.78,390.76,26.61,740.0,21.08,1.03,19.28,138.5,car_170,Normal
2026-01-01 03:50:00,33.5,100553.7,81.55,392.06,26.56,2383.0,27.85,,19.55,184.8,car_170,Normal
2026-01-01 04:00:00,32.65,106137.6,81.25,,26.43,2277.0,27.12,6.57,18.8,408.2,car_170,Normal
2026-01-01 04:10:00,29.74,111578.59,79.79,389.37,26.3,2099.0,24.58,1.36,18.42,156.7,car_170,Normal
2026-01-01 04:20:00,16.7,116534.46,79.49,389.0,25.54,995.0,21.67,3.88,17.87,226.1,car_170,Normal
2026-01-01 04:30:00,30.02,119318.5,78.63,388.79,26.3,1880.0,25.61,3.57,18.31,229.6,car_170,Normal
2026-01-01 04:40:00,26.93,124322.42,77.84,388.65,25.76,1879.0,25.95,6.19,18.24,323.3,car_170,Normal
2026-01-01 04:50:00,11.43,128811.31,76.46,387.7,,756.0,22.78,2.62,19.56,340.3,car_170,Normal
2026-01-01 05:00:00,38.71,130716.73,75.88,390.32,26.79,2644.0,,4.43,19.24,258.6,car_170,Normal
2026-01-01 05:10:00,23.66,137168.22,74.9,386.69,26.41,1631.0,26.02,,19.65,0.0,car_170,Normal
2026-01-01 05:20:00,38.46,141111.25,74.07,,24.16,2765.0,29.01,2.86,17.86,178.9,car_170,Normal
2026-01-01 05:30:00,26.28,147522.07,73.44,385.65,28.81,1945.0,27.39,4.82,20.52,154.2,car_170,Normal
2026-01-01 05:40:00,34.89,151901.73,72.37,384.69,26.39,2325.0,26.37,4.23,18.73,342.7,car_170,Normal
2026-01-01 05:50:00,20.39,157717.34,71.43,386.02,25.83,,21.69,2.98,18.13,176.3,car_170,Normal
2026-01-01 06:00:00,29.22,161115.07,70.77,386.76,,2063.0,25.6,4.28,18.86,384.7,car_170,Normal
2026-01-01 06:10:00,28.9,165984.61,69.81,386.72,29.36,2170.0,30.38,4.9,21.85,282.7,car_170,Normal
2026-01-01 06:20:00,25.43,170801.95,68.73,384.92,26.51,1754.0,24.37,3.16,19.05,340.8,car_170,Normal
2026-01-01 06:30:00,21.33,175039.59,68.02,383.85,27.66,1511.0,25.07,,46.687007299324115,430.5,car_170,Normal
2026-01-01 06:40:00,4.04,178595.33,66.97,384.72,26.18,119.0,18.41,1.34,19.39,,car_170,Normal
2026-01-01 06:50:00,22.1,179268.43,66.67,383.07,25.93,1284.0,22.22,1.45,19.51,120.4,car_170,Normal
2026-01-01 07:00:00,34.78,182952.25,66.35,384.32,28.46,2712.0,,6.15,18.95,265.0,car_170,Normal
2026-01-01 07:10:00,18.33,188748.93,64.98,381.69,26.73,1317.0,23.43,3.25,19.96,326.3,car_170,Normal
2026-01-01 07:20:00,20.32,191804.3,64.26,383.62,27.52,1300.0,25.53,3.13,20.96,196.8,car_170,Normal
2026-01-01 07:30:00,18.68,195190.6,63.57,381.48,29.3,1051.0,,5.69,20.28,252.9,car_170,Normal
2026-01-01 07:40:00,,198304.51,62.3,382.33,28.58,2426.0,28.89,5.38,18.93,347.4,car_170,Normal
2026-01-01 07:50:00,23.73,203668.46,61.1,382.16,27.34,1548.0,23.88,,19.78,339.4,car_170,Normal
2026-01-01 08:00:00,,207622.78,60.75,380.42,27.75,2757.0,30.38,6.52,19.65,203.5,car_170,Normal
2026-01-01 08:10:00,37.5,214457.27,59.3,379.52,29.4,2539.0,29.58,5.93,20.34,271.7,car_170,Normal
2026-01-01 08:20:00,33.62,220707.66,57.98,380.19,28.55,2370.0,30.1,4.98,21.7,175.1,car_170,Normal
2026-01-01 08:30:00,34.85,226310.6,56.88,379.02,27.14,2516.0,32.06,4.7,20.3,134.0,car_170,Normal
2026-01-01 08:40:00,26.73,232118.85,55.83,379.07,29.1,1835.0,27.06,4.81,20.44,358.7,car_170,Normal
2026-01-01 08:50:00,27.15,236573.07,54.76,378.04,28.59,1775.0,27.06,,22.39,79.3,car_170,Normal
2026-01-01 09:00:00,39.37,241097.75,54.68,,30.54,3031.0,33.8,5.8,21.58,265.3,car_170,Normal
2026-01-01 09:10:00,41.43,247659.09,53.39,377.36,28.78,2841.0,31.56,2.23,21.36,220.4,car_170,Normal
2026-01-01 09:20:00,40.19,254563.5,52.89,320.7381853822111,30.18,2814.0,,,22.83,293.9,car_170,Normal
2026-01-01 09:30:00,31.26,261261.19,,374.85,28.67,2008.0,28.73,3.51,21.45,195.2,car_170,Normal
2026-01-01 09:40:00,32.36,266471.39,51.4,375.97,27.34,2335.0,29.84,6.28,19.06,341.3,car_170,Normal
2026-01-01 09:50:00,28.51,271865.04,50.0,374.36,29.37,,,,21.97,232.2,car_170,Normal
2026-01-01 10:00:00,42.6,276617.34,49.35,373.71,26.65,2879.0,33.52,5.06,19.63,366.1,car_170,Normal
2026-01-01 10:10:00,21.25,283716.97,48.23,373.67,30.92,1267.0,27.59,6.8,21.76,267.5,car_170,Normal
2026-01-01 10:20:00,19.81,287259.03,,372.02,26.08,1341.0,23.43,3.77,19.69,166.0,car_170,Normal
2026-01-01 10:30:00,21.91,290560.79,45.88,369.66,30.78,1762.0,27.86,4.57,21.02,293.4,car_170,Normal
2026-01-01 10:40:00,21.33,294213.13,44.86,372.97,30.35,1416.0,25.94,5.68,21.22,283.4,car_170,Normal
2026-01-01 10:50:00,49.85,297767.75,43.6,371.06,28.54,3793.0,37.09,5.63,20.9,241.4,car_170,Normal
2026-01-01 11:00:00,45.82,306076.14,42.35,371.28,29.89,,32.7,2.85,21.41,190.1,car_170,Normal
2026-01-01 11:10:00,30.47,2464951.087286586,41.71,370.52,29.63,1914.0,29.92,3.27,22.89,318.9,car_170,Normal
2026-01-01 11:20:00,39.76,2464951.087286586,40.99,371.34,29.77,2722.0,29.88,3.53,21.23,172.8,car_170,Normal
2026-01-01 11:30:00,52.89,2464951.087286586,40.2,369.46,30.58,3478.0,34.88,4.12,22.59,181.2,car_170,Normal
2026-01-01 11:40:00,45.72,2464951.087286586,39.29,368.21,31.27,3114.0,33.13,7.74,21.17,292.2,car_170,Normal
2026-01-01 11:50:00,59.2,2464951.087286586,37.57,369.46,29.1,4190.0,39.52,5.15,22.04,233.1,car_170,Normal
2026-01-01 12:00:00,41.94,2464951.087286586,36.42,365.66,31.56,2880.0,33.31,5.12,22.65,92.8,car_170,Normal
2026-01-01 12:10:00,38.2,2464951.087286586,35.29,367.69,27.62,2806.0,31.82,4.09,21.42,173.0,car_170,Normal
2026-01-01 12:20:00,35.37,2464951.087286586,34.38,367.22,29.35,2412.0,32.35,5.59,21.2,282.5,car_170,Normal
2026-01-01 12:30:00,44.8,2464951.087286586,33.13,367.04,28.05,,32.49,0.99,23.1,228.4,car_170,Normal
2026-01-01 12:40:00,52.7,2464951.087286586,32.91,368.69,32.5,3706.0,40.45,7.9,23.83,241.9,car_170,Normal
2026-01-01 12:50:00,46.6,2464951.087286586,31.16,365.02,30.43,3244.0,34.78,4.13,22.72,271.0,car_170,Normal
2026-01-01 13:00:00,43.55,2464951.087286586,30.24,365.42,31.9,3045.0,35.95,6.38,22.44,286.5,car_170,Normal
2026-01-01 13:10:00,57.08,2464951.087286586,28.82,364.88,30.21,3842.0,37.24,3.55,23.15,259.3,car_170,Normal
2026-01-01 13:20:00,51.87,2464951.087286586,28.03,363.94,,3663.0,38.48,4.59,23.15,0.0,car_170,Normal
2026-01-01 13:30:00,47.35,2464951.087286586,27.02,362.51,31.93,3481.0,37.38,2.95,23.43,245.6,car_170,Normal
2026-01-01 13:40:00,42.75,2464951.087286586,26.36,361.46,27.42,2835.0,29.62,3.04,20.76,208.7,car_170,Normal
2026-01-01 13:50:00,47.47,2464951.087286586,,361.98,31.36,3094.0,34.78,4.35,22.32,252.5,car_170,Normal
2026-01-01 14:00:00,53.92,2464951.087286586,100.0,405.81,29.99,3589.0,38.28,5.58,,335.4,car_170,Normal
2026-01-01 14:10:00,44.53,2464951.087286586,100.0,405.3,29.61,3114.0,34.87,3.47,23.74,164.2,car_170,Normal
2026-01-01 14:20:00,41.54,2464951.087286586,,406.24,,2715.0,33.76,,23.87,255.6,car_170,Normal
2026-01-01 14:30:00,48.21,2464951.087286586,100.0,404.31,31.91,3414.0,35.91,4.0,24.42,,car_170,Normal
2026-01-01 14:40:00,52.3,2464951.087286586,100.0,405.79,31.76,3704.0,39.07,5.26,24.14,225.2,car_170,Normal
2026-01-01 14:50:00,64.25,2464951.087286586,100.0,403.47,30.66,4542.0,41.15,6.73,22.68,145.3,car_170,Normal
2026-01-01 15:00:00,44.71,2464951.087286586,100.0,404.67,33.04,3441.0,37.79,2.49,25.53,153.7,car_170,Normal
2026-01-01 15:10:00,56.46,2464951.087286586,100.0,,32.22,3728.0,40.05,5.17,25.45,247.2,car_170,Normal
2026-01-01 15:20:00,53.08,2464951.087286586,100.0,403.68,31.65,3510.0,37.62,5.68,23.02,200.4,car_170,Normal
2026-01-01 15:30:00,54.13,2464951.087286586,,402.56,31.39,,39.29,1.61,24.72,95.8,car_170,Normal
2026-01-01 15:40:00,68.92,2464951.087286586,100.0,402.75,30.49,4888.0,44.98,3.75,23.89,186.2,car_170,Normal
2026-01-01 15:50:00,57.91,2464951.087286586,100.0,401.35,32.16,4192.0,41.93,5.0,24.72,146.0,car_170,Normal
2026-01-01 16:00:00,50.61,2464951.087286586,100.0,400.72,32.85,3298.0,40.15,5.22,25.74,309.9,car_170,Normal
2026-01-01 16:10:00,65.69,2464951.087286586,100.0,402.38,35.5,4435.0,44.35,4.86,26.91,131.3,car_170,Critical_Overheating
2026-01-01 16:20:00,65.76,2464951.087286586,100.0,399.09,34.17,4721.0,45.81,7.42,25.64,363.6,car_170,Critical_Overheating
2026-01-01 16:30:00,51.89,2464951.087286586,98.88,398.47,32.14,3612.0,39.24,4.82,,422.8,car_170,Normal
2026-01-01 00:00:00,0.0,0.0,100.0,400.0,25.0,0.0,25.0,,24.75,190.8,car_171,Normal
2026-01-01 00:10:00,64.5,8502.88,98.55,400.5,,4465.0,28.96,5.11,25.37,200.9,car_171,Normal
2026-01-01 00:20:00,,19253.63,97.41,399.19,25.82,4288.0,29.72,6.25,26.65,325.5,car_171,Normal
2026-01-01 00:30:00,58.77,29522.91,96.02,401.63,25.49,4389.0,26.87,6.08,25.34,336.7,car_171,Normal
2026-01-01 00:40:00,151.30419509586935,39318.45,94.67,399.99,24.14,4890.0,31.07,6.35,24.6,210.6,car_171,Normal
2026-01-01 00:50:00,59.11,51259.41,93.26,397.96,24.2,4227.0,24.98,6.01,23.97,214.8,car_171,Normal
2026-01-01 01:00:00,67.88,61111.68,91.92,398.73,23.25,4563.0,28.16,2.04,26.2,215.5,car_171,Normal
2026-01-01 01:10:00,74.56,72424.9,91.47,394.9,26.4,5115.0,32.09,6.51,26.04,181.9,car_171,Normal
2026-01-01 01:20:00,63.1,84851.14,,395.87,24.9,4505.0,27.75,4.86,25.24,322.9,car_171,Normal
2026-01-01 01:30:00,51.83,95367.62,88.94,397.16,27.53,3458.0,25.02,4.58,27.01,262.4,car_171,Normal
2026-01-01 01:40:00,63.88,104005.73,87.93,394.76,24.35,4577.0,28.67,3.82,25.67,192.0,car_171,Normal
2026-01-01 01:50:00,69.27,114653.08,87.08,394.85,25.27,4822.0,30.72,5.34,,255.2,car_171,Normal
2026-01-01 02:00:00,76.42,126197.69,85.89,395.85,25.77,5232.0,32.51,5.59,,219.7,car_171,Normal
2026-01-01 02:10:00,64.87,138934.26,84.65,394.67,26.41,4528.0,,7.47,26.03,450.3,car_171,Normal
2026-01-01 02:20:00,83.45,149745.1,82.99,,25.75,5772.0,,4.47,26.72,230.1,car_171,Normal
2026-01-01 02:30:00,59.91,163654.24,81.99,392.59,27.83,4108.0,,6.1,27.73,309.2,car_171,Normal
2026-01-01 02:40:00,72.24,173639.54,80.64,391.66,25.05,,30.98,7.01,25.54,284.8,car_171,Normal
2026-01-01 02:50:00,69.64,185680.25,79.08,390.81,,4708.0,32.54,5.75,27.27,237.9,car_171,Normal
2026-01-01 03:00:00,82.95,197287.34,77.81,390.27,,5595.0,33.77,6.3,27.05,285.2,car_171,Normal
2026-01-01 03:10:00,61.0,211112.89,76.4,,27.0,4015.0,27.75,4.58,27.13,266.8,car_171,Normal
2026-01-01 03:20:00,76.81,221280.18,75.39,388.85,,5437.0,33.57,5.09,27.94,448.9,car_171,Normal
2026-01-01 03:30:00,72.06,234081.81,74.26,390.27,27.3,5096.0,32.47,6.62,27.22,242.2,car_171,Normal
2026-01-01 03:40:00,86.85,,72.79,389.22,26.83,5984.0,36.8,5.07,27.75,41.5,car_171,Normal
2026-01-01 03:50:00,68.58,260565.95,71.66,388.75,27.91,4785.0,34.21,7.17,28.08,425.1,car_171,Normal
2026-01-01 04:00:00,,271996.32,70.07,387.52,26.88,5705.0,35.94,4.02,26.95,209.2,car_171,Normal
2026-01-01 04:10:00,69.68,285183.78,69.17,387.08,26.64,4803.0,32.06,5.8,27.85,256.9,car_171,Normal
2026-01-01 04:20:00,78.47,296797.52,67.88,386.11,25.95,5461.0,32.54,5.29,27.4,206.5,car_171,Normal
2026-01-01 04:30:00,74.59,309876.28,66.71,384.79,28.0,,36.54,7.35,27.61,202.1,car_171,Normal
2026-01-01 04:40:00,75.03,322307.47,65.07,386.08,26.08,5299.0,35.92,6.7,27.52,160.5,car_171,Normal
2026-01-01 04:50:00,62.77,334812.13,63.58,,27.16,4503.0,29.5,3.07,28.4,89.8,car_171,Normal
2026-01-01 05:00:00,82.54,345274.07,62.9,383.3,27.71,5863.0,38.06,6.93,28.11,192.6,car_171,Normal
2026-01-01 05:10:00,71.12,359031.16,61.36,383.31,,,34.08,5.13,28.51,291.1,car_171,Normal
2026-01-01 05:20:00,71.38,370883.79,60.22,382.54,28.95,4910.0,32.64,6.27,28.19,118.3,car_171,Normal
2026-01-01 05:30:00,68.41,382780.64,58.83,380.1,26.51,,28.88,6.54,26.7,290.4,car_171,Normal
2026-01-01 05:40:00,72.93,394181.62,57.37,380.47,28.02,5186.0,36.02,,28.42,,car_171,Normal
2026-01-01 05:50:00,85.9,406335.95,55.04,379.28,27.13,6076.0,37.65,6.18,28.55,272.9,car_171,Normal
2026-01-01 06:00:00,86.01,420652.09,53.67,380.1,29.61,6049.0,37.65,7.18,28.82,138.8,car_171,Normal
2026-01-01 06:10:00,88.22,434987.63,52.07,378.47,28.45,6210.0,39.91,8.99,28.07,282.2,car_171,Normal
2026-01-01 06:20:00,75.19,449690.36,50.07,378.76,28.78,5170.0,32.48,6.46,27.56,326.6,car_171,Normal
2026-01-01 06:30:00,85.61,462221.3,48.64,376.19,28.28,5851.0,38.98,6.18,29.47,354.3,car_171,Normal
2026-01-01 06:40:00,79.44,476488.98,47.27,375.54,29.62,5473.0,39.38,7.52,28.66,265.0,car_171,Normal
2026-01-01 06:50:00,92.47,489729.44,45.59,374.68,29.72,6443.0,41.25,6.41,29.19,298.4,car_171,Normal
2026-01-01 07:00:00,88.7,,44.17,374.5,27.56,6138.0,41.65,7.19,28.82,318.0,car_171,Normal
2026-01-01 07:10:00,80.49,519925.54,42.57,375.99,,5823.0,39.51,6.02,29.18,,car_171,Normal
2026-01-01 07:20:00,94.51,533341.35,41.23,372.68,30.77,6793.0,42.45,9.76,28.82,275.5,car_171,Normal
2026-01-01 07:30:00,90.68,549093.67,39.06,370.6,29.21,6450.0,40.58,6.58,28.39,198.9,car_171,Normal
2026-01-01 07:40:00,75.95,564207.18,37.6,371.09,29.93,5463.0,,7.47,29.92,326.4,car_171,Normal
2026-01-01 07:50:00,74.09,576865.49,35.94,369.26,12.832885639158906,5031.0,33.39,5.77,28.92,207.1,car_171,Normal
2026-01-01 08:00:00,77.08,589213.43,34.66,368.74,28.97,5482.0,36.84,7.51,29.77,458.2,car_171,Normal
2026-01-01 08:10:00,101.45,602060.52,32.99,368.65,31.34,7097.0,45.99,,30.1,198.8,car_171,Critical_Overheating
2026-01-01 08:20:00,80.52,618969.14,31.26,369.41,,5581.0,35.87,8.27,29.18,314.2,car_171,Normal
2026-01-01 08:30:00,104.03,632388.94,29.42,366.38,27.05,7248.0,,5.93,28.65,147.8,car_171,Normal
2026-01-01 08:40:00,80.84,649726.56,28.11,366.31,31.99,5626.0,40.92,6.26,32.36,211.9,car_171,Normal
2026-01-01 08:50:00,80.34,663200.2,100.0,410.4,30.35,5579.0,39.54,7.3,29.48,202.9,car_171,Normal
2026-01-01 09:00:00,97.12,676590.65,100.0,410.28,29.77,6724.0,44.16,4.85,30.71,140.6,car_171,Normal
2026-01-01 09:10:00,97.81,692776.65,100.0,406.79,32.42,6686.0,44.59,6.73,32.1,204.0,car_171,Normal
2026-01-01 09:20:00,95.18,709078.76,100.0,408.04,31.19,6474.0,42.24,8.53,31.03,278.8,car_171,Normal
2026-01-01 09:30:00,96.45,724941.48,100.0,407.25,29.6,6800.0,43.24,5.9,30.02,230.2,car_171,Normal
2026-01-01 09:40:00,84.93,741016.3,100.0,406.97,30.9,5608.0,38.89,7.85,30.32,345.4,car_171,Normal
2026-01-01 09:50:00,98.29,755170.7,100.0,,29.45,7114.0,42.47,6.02,29.63,175.5,car_171,Normal
2026-01-01 10:00:00,93.82,771552.63,100.0,406.55,31.13,6493.0,43.25,6.9,31.42,305.8,car_171,Normal
2026-01-01 10:10:00,89.25,787190.03,100.0,404.51,30.26,6031.0,40.69,5.65,31.18,202.6,car_171,Normal
2026-01-01 10:20:00,93.18,802064.68,100.0,405.32,30.49,6585.0,41.19,6.45,30.17,340.3,car_171,Normal
2026-01-01 10:30:00,101.15,817594.87,100.0,403.87,30.41,7064.0,42.63,5.51,29.71,312.7,car_171,Normal
2026-01-01 10:40:00,96.03,834453.55,100.0,403.6,29.85,6609.0,42.86,6.96,29.5,331.0,car_171,Normal
2026-01-01 10:50:00,75.85,850459.0,99.44,402.11,30.35,5241.0,,6.65,31.88,,car_171,Normal
2026-01-01 11:00:00,100.45,863101.47,97.96,401.28,30.33,7021.0,43.41,7.41,31.08,356.3,car_171,Normal
2026-01-01 11:10:00,100.04,879843.91,96.32,401.5,30.13,7133.0,47.2,5.63,31.24,117.2,car_171,Critical_Overheating
2026-01-01 11:20:00,90.67,896516.86,95.07,399.94,27.86,6030.0,39.39,5.73,30.27,285.7,car_171,Normal
2026-01-01 11:30:00,94.81,911628.84,93.79,399.38,30.81,6675.0,43.2,7.51,29.69,261.1,car_171,Normal
2026-01-01 11:40:00,94.94,927430.54,92.12,397.11,32.24,6843.0,48.52,,32.18,316.7,car_171,Critical_Overheating
2026-01-01 11:50:00,78.35,943253.54,89.9,396.92,31.5,5387.0,38.71,7.03,31.32,243.9,car_171,Normal
2026-01-01 12:00:00,91.11,956311.56,88.34,395.81,31.61,6467.0,44.53,5.95,32.25,171.3,car_171,Normal
2026-01-01 12:10:00,91.54,971495.89,87.02,396.42,30.82,6488.0,41.69,6.69,31.02,162.7,car_171,Normal
2026-01-01 12:20:00,93.28,986752.37,85.53,395.27,31.39,6756.0,42.56,8.57,31.23,249.1,car_171,Normal
2026-01-01 12:30:00,90.45,1002299.71,83.62,394.41,31.49,6359.0,44.89,8.01,32.24,229.2,car_171,Normal
2026-01-01 12:40:00,100.04,1017374.04,,392.66,,,48.34,9.54,32.31,318.6,car_171,Critical_Overheating
2026-01-01 12:50:00,88.34,1034047.71,79.72,391.41,31.75,6312.0,44.01,7.97,32.43,326.3,car_171,Normal
2026-01-01 13:00:00,102.16,1048771.11,77.95,391.24,31.73,7225.0,,9.79,31.4,253.8,car_171,Critical_Overheating
2026-01-01 13:10:00,99.85,1065797.1,75.78,391.06,33.43,6882.0,45.33,7.09,32.36,252.1,car_171,Normal
2026-01-01 13:20:00,105.85,1082438.88,74.2,388.15,33.89,7322.0,47.99,10.38,32.91,335.2,car_171,Critical_Overheating
2026-01-01 13:30:00,108.86,1100079.74,71.9,387.44,32.41,7652.0,47.84,8.6,31.75,230.4,car_171,Critical_Overheating
2026-01-01 13:40:00,108.92,1118222.54,69.99,388.93,31.8,7729.0,47.28,7.0,31.39,233.7,car_171,Critical_Overheating
2026-01-01 13:50:00,85.51,1136376.24,68.43,385.14,33.18,6027.0,40.95,3.64,33.3,144.2,car_171,Normal
2026-01-01 14:00:00,97.74,1150628.46,67.62,386.92,31.91,6717.0,44.57,8.33,31.35,320.3,car_171,Normal
2026-01-01 14:10:00,89.22,1166918.31,65.77,383.17,31.15,6216.0,44.81,,32.68,242.8,car_171,Normal
2026-01-01 14:20:00,120.0,1181788.02,64.67,383.7,31.61,8234.0,51.99,9.67,32.04,340.9,car_171,Critical_Overheating
2026-01-01 14:30:00,99.79,1201788.02,62.52,384.03,29.96,7056.0,,5.36,30.3,153.4,car_171,Normal
2026-01-01 14:40:00,106.14,1218418.94,61.33,382.12,34.39,7667.0,50.28,8.38,33.32,210.7,car_171,Critical_Overheating
2026-01-01 14:50:00,98.22,1236109.13,59.47,381.34,28.15,,42.46,6.57,29.47,,car_171,Normal
2026-01-01 15:00:00,73.57,1252478.94,58.01,379.27,30.55,4915.0,37.42,8.73,30.29,276.1,car_171,Normal
2026-01-01 15:10:00,88.28,1264739.83,56.07,379.08,32.21,6192.0,44.47,6.29,32.84,155.3,car_171,Normal
2026-01-01 15:20:00,88.95,1279453.32,54.67,377.75,,6225.0,44.15,5.62,32.88,323.8,car_171,Normal
2026-01-01 15:30:00,91.19,1294278.85,53.42,377.39,33.63,6320.0,43.44,,31.76,145.6,car_171,Normal
2026-01-01 15:40:00,97.05,1309477.66,51.88,378.63,30.59,6548.0,44.19,6.08,32.58,316.2,car_171,Normal
2026-01-01 15:50:00,98.04,1325653.39,50.53,375.93,30.1,6920.0,44.14,7.32,29.94,171.6,car_171,Normal
2026-01-01 16:00:00,72.85,1341993.44,48.9,376.7,,5213.0,39.54,,33.21,346.9,car_171,Normal
2026-01-01 16:10:00,91.8,1354135.21,47.54,375.61,33.03,6320.0,45.17,9.9,32.79,259.0,car_171,Normal
2026-01-01 16:20:00,89.63,1369435.48,45.34,373.54,32.53,6167.0,44.35,7.17,32.53,277.5,car_171,Normal
2026-01-01 16:30:00,104.36,1384373.09,43.75,372.65,32.76,7267.0,46.89,,32.62,243.5,car_171,Critical_Overheating
2026-01-01 00:00:00,0.0,0.0,100.0,400.0,25.0,0.0,25.0,0.0,33.13,257.0,car_172,Normal
2026-01-01 00:10:00,91.42,16307.72,98.39,399.27,22.6,6366.0,19.55,5.94,32.64,256.6,car_172,Normal
2026-01-01 00:20:00,94.45,31545.03,97.07,399.15,21.57,6519.0,23.06,9.53,,306.5,car_172,Normal
2026-01-01 00:30:00,78.92,47286.11,94.95,396.73,24.49,5476.0,19.77,6.78,34.92,245.0,car_172,Normal
2026-01-01 00:40:00,97.45,60439.05,93.45,395.67,23.52,6891.0,25.34,8.03,33.95,367.0,car_172,Normal
